token,predicted_tag,source
uhyyaḍ,NN,Aḥwac_n_taskiwin.txt
ɣ,S,Aḥwac_n_taskiwin.txt
illa,VB,Aḥwac_n_taskiwin.txt
wallun,VB,Aḥwac_n_taskiwin.txt
ur,NEG,Aḥwac_n_taskiwin.txt
gis,S_PP,Aḥwac_n_taskiwin.txt
illi,VB,Aḥwac_n_taskiwin.txt
umarg.,NN,Aḥwac_n_taskiwin.txt
niɣ,C,Aḥwac_n_taskiwin.txt
tifrxin,NN,Aḥwac_n_taskiwin.txt
niɣ,C,Aḥwac_n_taskiwin.txt
dd,C,Aḥwac_n_taskiwin.txt
igḍaḍ,NN,Aḥwac_n_taskiwin.txt
d,C,Aḥwac_n_taskiwin.txt
imilliwn…,NN,Aḥwac_n_taskiwin.txt
yat,NN,Aḥwac_n_taskiwin.txt
f,S,Aḥwac_n_taskiwin.txt
iggi,NN,Aḥwac_n_taskiwin.txt
n,S,Aḥwac_n_taskiwin.txt
yat.,NN,Aḥwac_n_taskiwin.txt
zɣ,VB,Aḥwac_n_taskiwin.txt
zikk,ADV,Aḥwac_n_taskiwin.txt
gan,VB,Aḥwac_n_taskiwin.txt
middn,NN,Aḥwac_n_taskiwin.txt
assaɣ,NN,Aḥwac_n_taskiwin.txt
imussutn…,VBP,Aḥwac_n_taskiwin.txt
kra,PROT,Aḥwac_n_taskiwin.txt
iga,VB,Aḥwac_n_taskiwin.txt
tt,PP,Aḥwac_n_taskiwin.txt
tamazirt,NN,Aḥwac_n_taskiwin.txt
manik,ADV,Aḥwac_n_taskiwin.txt
dars,S_PP,Aḥwac_n_taskiwin.txt
d,C,Aḥwac_n_taskiwin.txt
twila,NN,Aḥwac_n_taskiwin.txt
n,S,Aḥwac_n_taskiwin.txt
uḥwac,NN,Aḥwac_n_taskiwin.txt
n,S,Aḥwac_n_taskiwin.txt
ddrst.,NN,Aḥwac_n_taskiwin.txt
amzwaru,ADJ,Aḥwac_n_taskiwin.txt
illa,VB,Aḥwac_n_taskiwin.txt
gis,S_PP,Aḥwac_n_taskiwin.txt
ttḥwacn,VB,Aḥwac_n_taskiwin.txt
irgazn,VBP,Aḥwac_n_taskiwin.txt
d,C,Aḥwac_n_taskiwin.txt
tfrxin,NN,Aḥwac_n_taskiwin.txt
lli,PUNC,Aḥwac_n_taskiwin.txt
ɣ,S,Aḥwac_n_taskiwin.txt
tqbilin,NN,Aḥwac_n_taskiwin.txt
n,S,Aḥwac_n_taskiwin.txt
Ida,NNP,Aḥwac_n_taskiwin.txt
uzdaɣ,NN,Aḥwac_n_taskiwin.txt
ɣ,S,Aḥwac_n_taskiwin.txt
imadliwn,NN,Aḥwac_n_taskiwin.txt
aḥwac,NN,Aḥwac_n_taskiwin.txt
ad,DT,Aḥwac_n_taskiwin.txt
n,S,Aḥwac_n_taskiwin.txt
ddrst,NN,Aḥwac_n_taskiwin.txt
ar,PRPR,Aḥwac_n_taskiwin.txt
gis,S_PP,Aḥwac_n_taskiwin.txt
tt,PP,Aḥwac_n_taskiwin.txt
ḥuwcn,VB,Aḥwac_n_taskiwin.txt
"nnsn,",DT,Aḥwac_n_taskiwin.txt
ar,PRPR,Aḥwac_n_taskiwin.txt
tt,PP,Aḥwac_n_taskiwin.txt
ḥwacnt,VB,Aḥwac_n_taskiwin.txt
tfrxin,NN,Aḥwac_n_taskiwin.txt
ɣ,PUNC,Aḥwac_n_taskiwin.txt
tsbaynt,NN,Aḥwac_n_taskiwin.txt
afulki,ADJ,Aḥwac_n_taskiwin.txt
"nnst,",DT,Aḥwac_n_taskiwin.txt
iwalli,C,Aḥwac_n_taskiwin.txt
rant,VB,Aḥwac_n_taskiwin.txt
issusmtnt.,VB,Aḥwac_n_taskiwin.txt
tmnaḍt,NN,Aḥwac_n_taskiwin.txt
n,S,Aḥwac_n_taskiwin.txt
(,PUNC,Aḥwac_n_taskiwin.txt
ida,VB,Aḥwac_n_taskiwin.txt
uzdaɣ),NN,Aḥwac_n_taskiwin.txt
ar,PRPR,Aḥwac_n_taskiwin.txt
smurign,VB,Aḥwac_n_taskiwin.txt
umarg,NN,Aḥwac_n_taskiwin.txt
n,S,Aḥwac_n_taskiwin.txt
uḥwac,NN,Aḥwac_n_taskiwin.txt
n,S,Aḥwac_n_taskiwin.txt
ddrst.,NN,Aḥwac_n_taskiwin.txt
Ɣ,S,Aḥwac_n_taskiwin.txt
wawluẓ,NN,Aḥwac_n_taskiwin.txt
uẓawan,NN,Aḥwac_n_taskiwin.txt
"idrusn,",VBP,Aḥwac_n_taskiwin.txt
ar,PRPR,Aḥwac_n_taskiwin.txt
itt,VB,Aḥwac_n_taskiwin.txt
aywwul,NN,Aḥwac_n_taskiwin.txt
imikk,DT,Aḥwac_n_taskiwin.txt
s,PUNC,Aḥwac_n_taskiwin.txt
awd,C,Aḥwac_n_taskiwin.txt
timɣarin.,NN,Aḥwac_n_taskiwin.txt
ɣ,S,Aḥwac_n_taskiwin.txt
(taliwin),NN,Aḥwac_n_taskiwin.txt
ar,PRPR,Aḥwac_n_taskiwin.txt
as,S_PP,Aḥwac_n_taskiwin.txt
tt,PP,Aḥwac_n_taskiwin.txt
acku,C,Aḥwac_n_taskiwin.txt
lliɣ,C,Aḥwac_n_taskiwin.txt
mḥadan,VB,Aḥwac_n_taskiwin.txt
iqbiln,VBP,Aḥwac_n_taskiwin.txt
ad,DT,Aḥwac_n_taskiwin.txt
s,S,Aḥwac_n_taskiwin.txt
sin.,NN,Aḥwac_n_taskiwin.txt
n,S,Aḥwac_n_taskiwin.txt
ddrst,NN,Aḥwac_n_taskiwin.txt
g,S,Aḥwac_n_taskiwin.txt
tmnaḍt,NN,Aḥwac_n_taskiwin.txt
n,S,Aḥwac_n_taskiwin.txt
(waqqa),PUNC,Aḥwac_n_taskiwin.txt
d,C,Aḥwac_n_taskiwin.txt
(,PUNC,Aḥwac_n_taskiwin.txt
"ṭaṭa),",NN,Aḥwac_n_taskiwin.txt
uḥwac,NN,Aḥwac_n_taskiwin.txt
ar,PRPR,Aḥwac_n_taskiwin.txt
gis,S_PP,Aḥwac_n_taskiwin.txt
tt,PP,Aḥwac_n_taskiwin.txt
ḥwacn,VB,Aḥwac_n_taskiwin.txt
irgazn.,NN,Aḥwac_n_taskiwin.txt
waqqa,NN,Aḥwac_n_taskiwin.txt
d,PROR,Aḥwac_n_taskiwin.txt
"ṭaṭa,",NNP,Aḥwac_n_taskiwin.txt
macc,ADV,Aḥwac_n_taskiwin.txt
nttan,PP,Aḥwac_n_taskiwin.txt
iga,VB,Aḥwac_n_taskiwin.txt
win,PPOS,Aḥwac_n_taskiwin.txt
tmɣarin,NN,Aḥwac_n_taskiwin.txt
aḥwac,NN,Aḥwac_n_taskiwin.txt
nttan,PP,Aḥwac_n_taskiwin.txt
iga,VB,Aḥwac_n_taskiwin.txt
anawn.,NN,Aḥwac_n_taskiwin.txt
Aḥwac,NN,Aḥwac_n_taskiwin.txt
n,S,Aḥwac_n_taskiwin.txt
ismgan,NN,Aḥwac_n_taskiwin.txt
n,S,Aḥwac_n_taskiwin.txt
"tfriqt,",NN,Aḥwac_n_taskiwin.txt
iffus,NN,Aḥwac_n_taskiwin.txt
n,S,Aḥwac_n_taskiwin.txt
wasif,NN,Aḥwac_n_taskiwin.txt
n,S,Aḥwac_n_taskiwin.txt
"ssinigal,",NN,Aḥwac_n_taskiwin.txt
macc,ADV,Aḥwac_n_taskiwin.txt
iga,VB,Aḥwac_n_taskiwin.txt
ifili,NN,Aḥwac_n_taskiwin.txt
n,S,Aḥwac_n_taskiwin.txt
umṣawaḍ,NN,Aḥwac_n_taskiwin.txt
ngr,S,Aḥwac_n_taskiwin.txt
tmizar,NN,Aḥwac_n_taskiwin.txt
d,C,Aḥwac_n_taskiwin.txt
tqbilin,NN,Aḥwac_n_taskiwin.txt
tili,VB,Aḥwac_n_taskiwin.txt
dars,S_PP,Aḥwac_n_taskiwin.txt
tazdayt,NN,Aḥwac_n_taskiwin.txt
tazaykut,ADJ,Aḥwac_n_taskiwin.txt
d,C,Aḥwac_n_taskiwin.txt
ufgan,NN,Aḥwac_n_taskiwin.txt
n,S,Aḥwac_n_taskiwin.txt
ugʷns,NN,Aḥwac_n_taskiwin.txt
ɣ,S,Aḥwac_n_taskiwin.txt
tẓuṛi,NN,Aḥwac_n_taskiwin.txt
nnɣ,DT,Aḥwac_n_taskiwin.txt
lli,REL,Aḥwac_n_taskiwin.txt
aɣ,S_PP,Aḥwac_n_taskiwin.txt
d,PROR,Aḥwac_n_taskiwin.txt
ifl,VB,Aḥwac_n_taskiwin.txt
"umzruy,",NN,Aḥwac_n_taskiwin.txt
uzaɣar,NN,Aḥwac_n_taskiwin.txt
n,S,Aḥwac_n_taskiwin.txt
sus,VB,Aḥwac_n_taskiwin.txt
llan,VB,Aḥwac_n_taskiwin.txt
kigan,DT,Aḥwac_n_taskiwin.txt
n,S,Aḥwac_n_taskiwin.txt
iḥwacn,NN,Aḥwac_n_taskiwin.txt
lli,REL,Aḥwac_n_taskiwin.txt
ili,VB,Aḥwac_n_taskiwin.txt
uḥwac,NN,Aḥwac_n_taskiwin.txt
ad,PRPR,Aḥwac_n_taskiwin.txt
s,S,Aḥwac_n_taskiwin.txt
ism,NN,Aḥwac_n_taskiwin.txt
aḥwac,NN,Aḥwac_n_taskiwin.txt
n,S,Aḥwac_n_taskiwin.txt
ismgan.,NN,Aḥwac_n_taskiwin.txt
isktann,VBP,Aḥwac_n_taskiwin.txt
d,C,Aḥwac_n_taskiwin.txt
"taliwin,",NNP,Aḥwac_n_taskiwin.txt
d,C,Aḥwac_n_taskiwin.txt
waqqa,ADV,Aḥwac_n_taskiwin.txt
d,PROR,Aḥwac_n_taskiwin.txt
"ṭaṭa,",NNP,Aḥwac_n_taskiwin.txt
D,S,Aḥwac_n_taskiwin.txt
lliɣ,C,Aḥwac_n_taskiwin.txt
iga,VB,Aḥwac_n_taskiwin.txt
uẓawan,NN,Aḥwac_n_taskiwin.txt
n,S,Aḥwac_n_taskiwin.txt
(tgnawit),NN,Aḥwac_n_taskiwin.txt
zɣ,S,Aḥwac_n_taskiwin.txt
wasif,NN,Aḥwac_n_taskiwin.txt
illa,VB,Aḥwac_n_taskiwin.txt
yadda,VB,Aḥwac_n_taskiwin.txt
f,S,Aḥwac_n_taskiwin.txt
wasif,NN,Aḥwac_n_taskiwin.txt
ann,DT,Aḥwac_n_taskiwin.txt
n,S,Aḥwac_n_taskiwin.txt
smmus.,NN,Aḥwac_n_taskiwin.txt
Aylli,C,Aḥwac_n_taskiwin.txt
immaln,VBP,Aḥwac_n_taskiwin.txt
n,S,Aḥwac_n_taskiwin.txt
wakal,NN,Aḥwac_n_taskiwin.txt
nns.,DT,Aḥwac_n_taskiwin.txt
Aḥwac,NN,Aḥwac_n_taskiwin.txt
n,S,Aḥwac_n_taskiwin.txt
ismgan,NN,Aḥwac_n_taskiwin.txt
illa,VB,Aḥwac_n_taskiwin.txt
ɣ,S,Aḥwac_n_taskiwin.txt
kigan,NN,Aḥwac_n_taskiwin.txt
itt,VB,Aḥwac_n_taskiwin.txt
ili,VB,Aḥwac_n_taskiwin.txt
ɣ,S,Aḥwac_n_taskiwin.txt
tffugliwin,NN,Aḥwac_n_taskiwin.txt
n,S,Aḥwac_n_taskiwin.txt
"tmaɛcuṛt,",NN,Aḥwac_n_taskiwin.txt
d,C,Aḥwac_n_taskiwin.txt
waṭlas,NN,Aḥwac_n_taskiwin.txt
"mqquṛn,",VBP,Aḥwac_n_taskiwin.txt
ig,VB,Aḥwac_n_taskiwin.txt
uḥwac,NN,Aḥwac_n_taskiwin.txt
ad,PRPR,Aḥwac_n_taskiwin.txt
win,PPOS,Aḥwac_n_taskiwin.txt
"irgazn,",VB,Aḥwac_n_taskiwin.txt
imussutn,VBP,Aḥwac_n_taskiwin.txt
sis,S_PP,Aḥwac_n_taskiwin.txt
iẓlin,VBP,Aḥwac_n_taskiwin.txt
ar,PRPR,Aḥwac_n_taskiwin.txt
as,S_PP,Aḥwac_n_taskiwin.txt
tt,PP,Aḥwac_n_taskiwin.txt
inin,VB,Aḥwac_n_taskiwin.txt
"(taruzi),",PUNC,Aḥwac_n_taskiwin.txt
iga,VB,Aḥwac_n_taskiwin.txt
zun,ADV,Aḥwac_n_taskiwin.txt
d,PRED,Aḥwac_n_taskiwin.txt
walli,NN,Aḥwac_n_taskiwin.txt
illan,VBP,Aḥwac_n_taskiwin.txt
g,S,Aḥwac_n_taskiwin.txt
imadliwn,NN,Aḥwac_n_taskiwin.txt
n,S,Aḥwac_n_taskiwin.txt
drn.,DT,Aḥwac_n_taskiwin.txt
win,PPOS,Aḥwac_n_taskiwin.txt
smurignt,NN,Aḥwac_n_taskiwin.txt
s,S,Aḥwac_n_taskiwin.txt
tutlayt,NN,Aḥwac_n_taskiwin.txt
n,S,Aḥwac_n_taskiwin.txt
tmaziɣt,NN,Aḥwac_n_taskiwin.txt
d,C,Aḥwac_n_taskiwin.txt
lḥṣn,NN,Aḥwac_n_taskiwin.txt
ibuzbun,NN,Aḥwac_n_taskiwin.txt
awluẓ,ADJ,Aḥwac_n_taskiwin.txt
induzal,ADJ,Aḥwac_n_taskiwin.txt
ayt,DT,Aḥwac_n_taskiwin.txt
smk,S,Aḥwac_n_taskiwin.txt
…),PUNC,Aḥwac_n_taskiwin.txt
gan,VB,Aḥwac_n_taskiwin.txt
i,S,Aḥwac_n_taskiwin.txt
uḥwac,NN,Aḥwac_n_taskiwin.txt
mknna,INT,Aḥwac_n_taskiwin.txt
iga,VB,Aḥwac_n_taskiwin.txt
wanaw,NN,Aḥwac_n_taskiwin.txt
nns,DT,Aḥwac_n_taskiwin.txt
ism,NN,Aḥwac_n_taskiwin.txt
tḥwact,NN,Aḥwac_n_taskiwin.txt
ttawssan,VB,Aḥwac_n_taskiwin.txt
ɣ,S,Aḥwac_n_taskiwin.txt
(taliwin),NN,Aḥwac_n_taskiwin.txt
d,C,Aḥwac_n_taskiwin.txt
(,PUNC,Aḥwac_n_taskiwin.txt
ayt,DT,Aḥwac_n_taskiwin.txt
"irgazn,",NN,Aḥwac_n_taskiwin.txt
ar,PRPR,Aḥwac_n_taskiwin.txt
sis,S_PP,Aḥwac_n_taskiwin.txt
sffuglun,VB,Aḥwac_n_taskiwin.txt
ɣ,S,Aḥwac_n_taskiwin.txt
tmɣriwin,NN,Aḥwac_n_taskiwin.txt
Ahnaqqaṛ,NN,Aḥwac_n_taskiwin.txt
Alla,NN,Aḥwac_n_taskiwin.txt
uḥwac,NN,Aḥwac_n_taskiwin.txt
ad,DT,Aḥwac_n_taskiwin.txt
g,S,Aḥwac_n_taskiwin.txt
tmnaḍin,NN,Aḥwac_n_taskiwin.txt
n,S,Aḥwac_n_taskiwin.txt
(,PUNC,Aḥwac_n_taskiwin.txt
ṭaṭa,NN,Aḥwac_n_taskiwin.txt
d,C,Aḥwac_n_taskiwin.txt
tqbilin,NN,Aḥwac_n_taskiwin.txt
n,S,Aḥwac_n_taskiwin.txt
ida,VB,Aḥwac_n_taskiwin.txt
uknsus,NN,Aḥwac_n_taskiwin.txt
tafrawt,ADJ,Aḥwac_n_taskiwin.txt
ida,VB,Aḥwac_n_taskiwin.txt
ugniḍif,NN,Aḥwac_n_taskiwin.txt
isndaln,VBP,Aḥwac_n_taskiwin.txt
…),PUNC,Aḥwac_n_taskiwin.txt
ur,NEG,Aḥwac_n_taskiwin.txt
yukz,VB,Aḥwac_n_taskiwin.txt
yan,DT,Aḥwac_n_taskiwin.txt
g,S,Aḥwac_n_taskiwin.txt
umawal,NN,Aḥwac_n_taskiwin.txt
ma,REL,Aḥwac_n_taskiwin.txt
igan,VBP,Aḥwac_n_taskiwin.txt
nniɣ,VB,Aḥwac_n_taskiwin.txt
mas,DT,Aḥwac_n_taskiwin.txt
tdwr,VB,Aḥwac_n_taskiwin.txt
tawalt,NN,Aḥwac_n_taskiwin.txt
zɣ,S,Aḥwac_n_taskiwin.txt
tawalt,NN,Aḥwac_n_taskiwin.txt
n,S,Aḥwac_n_taskiwin.txt
uhggaṛ,NN,Aḥwac_n_taskiwin.txt
ad,PRPR,Aḥwac_n_taskiwin.txt
ɣikad,VB,Aḥwac_n_taskiwin.txt
(ahnaqqaṛ).,VB,Aḥwac_n_taskiwin.txt
laɛwwad,NN,Aḥwac_n_taskiwin.txt
Iga,VB,Aḥwac_n_taskiwin.txt
laɛwwad,NN,Aḥwac_n_taskiwin.txt
d,C,Aḥwac_n_taskiwin.txt
"wallun,",NN,Aḥwac_n_taskiwin.txt
tga,VB,Aḥwac_n_taskiwin.txt
tagʷmamt,NN,Aḥwac_n_taskiwin.txt
imiss,DT,Aḥwac_n_taskiwin.txt
bahra,ADV,Aḥwac_n_taskiwin.txt
igan,VBP,Aḥwac_n_taskiwin.txt
azayku,ADJ,Aḥwac_n_taskiwin.txt
tin,DT,Aḥwac_n_taskiwin.txt
yan.,DT,Aḥwac_n_taskiwin.txt
Iɣ,VB,Aḥwac_n_taskiwin.txt
isinṣg,VB,Aḥwac_n_taskiwin.txt
"ugʷmam,",NN,Aḥwac_n_taskiwin.txt
ar,PRPR,Aḥwac_n_taskiwin.txt
dis,S_PP,Aḥwac_n_taskiwin.txt
itt,VB,Aḥwac_n_taskiwin.txt
mun,REL,Aḥwac_n_taskiwin.txt
ubrdakk,NN,Aḥwac_n_taskiwin.txt
n,S,Aḥwac_n_taskiwin.txt
tilluna,NN,Aḥwac_n_taskiwin.txt
ar,PRPR,Aḥwac_n_taskiwin.txt
tt,PP,Aḥwac_n_taskiwin.txt
munn,DT,Aḥwac_n_taskiwin.txt
d,C,Aḥwac_n_taskiwin.txt
wasif,NN,Aḥwac_n_taskiwin.txt
n,S,Aḥwac_n_taskiwin.txt
uẓawan,NN,Aḥwac_n_taskiwin.txt
lli,PUNC,Aḥwac_n_taskiwin.txt
n,S,Aḥwac_n_taskiwin.txt
mugadir,NN,Aḥwac_n_taskiwin.txt
(iḥaḥan),PUNC,Aḥwac_n_taskiwin.txt
d,C,Aḥwac_n_taskiwin.txt
dar,S,Aḥwac_n_taskiwin.txt
tqbilin,NN,Aḥwac_n_taskiwin.txt
n,S,Aḥwac_n_taskiwin.txt
ida,NN,Aḥwac_n_taskiwin.txt
g,S,Aḥwac_n_taskiwin.txt
(,PUNC,Aḥwac_n_taskiwin.txt
actukn,NN,Aḥwac_n_taskiwin.txt
imi,NN,Aḥwac_n_taskiwin.txt
mqquṛn,VBP,Aḥwac_n_taskiwin.txt
ayt,DT,Aḥwac_n_taskiwin.txt
mẓal,C,Aḥwac_n_taskiwin.txt
ihlaln,ADJ,Aḥwac_n_taskiwin.txt
sidi,NN,Aḥwac_n_taskiwin.txt
ɛabd,NNP,Aḥwac_n_taskiwin.txt
llah,REL,Aḥwac_n_taskiwin.txt
lbucwari,NNP,Aḥwac_n_taskiwin.txt
tizi,NN,Aḥwac_n_taskiwin.txt
n,S,Aḥwac_n_taskiwin.txt
takuct,NN,Aḥwac_n_taskiwin.txt
iwsimn,VBP,Aḥwac_n_taskiwin.txt
tanalt,VB,Aḥwac_n_taskiwin.txt
ayt,DT,Aḥwac_n_taskiwin.txt
walyaḍ,NN,Aḥwac_n_taskiwin.txt
ayt,DT,Aḥwac_n_taskiwin.txt
baha,PROT,Aḥwac_n_taskiwin.txt
udrar,NN,Aḥwac_n_taskiwin.txt
ayt,REL,Aḥwac_n_taskiwin.txt
azaɣar,NN,Aḥwac_n_taskiwin.txt
n,S,Aḥwac_n_taskiwin.txt
tiznit,NN,Aḥwac_n_taskiwin.txt
"…),",PUNC,Aḥwac_n_taskiwin.txt
ar,PRPR,Aḥwac_n_taskiwin.txt
gis,S_PP,Aḥwac_n_taskiwin.txt
tt,PP,Aḥwac_n_taskiwin.txt
ḥwacn,VB,Aḥwac_n_taskiwin.txt
s,S,Aḥwac_n_taskiwin.txt
"tmɣarin,",NN,Aḥwac_n_taskiwin.txt
ar,PRPR,Aḥwac_n_taskiwin.txt
tt,PP,Aḥwac_n_taskiwin.txt
ḥwacnt,VB,Aḥwac_n_taskiwin.txt
ɣ,S_PP,Aḥwac_n_taskiwin.txt
uzaɣar,NN,Aḥwac_n_taskiwin.txt
n,S,Aḥwac_n_taskiwin.txt
sus.,NN,Aḥwac_n_taskiwin.txt
Amdyaz,NN,Aḥwac_n_taskiwin.txt
n,S,Aḥwac_n_taskiwin.txt
usays,NN,Aḥwac_n_taskiwin.txt
Mqqar,VB,Aḥwac_n_taskiwin.txt
d,PROR,Aḥwac_n_taskiwin.txt
iswingimn,VBP,Aḥwac_n_taskiwin.txt
yaḍn,VBP,Aḥwac_n_taskiwin.txt
d,C,Aḥwac_n_taskiwin.txt
tɣrmawin,NN,Aḥwac_n_taskiwin.txt
"yaḍn,",VBP,Aḥwac_n_taskiwin.txt
ɣaman,VB,Aḥwac_n_taskiwin.txt
(tamazɣa).,PUNC,Aḥwac_n_taskiwin.txt
Ɣ,S,Aḥwac_n_taskiwin.txt
tinml,NN,Aḥwac_n_taskiwin.txt
n,S,Aḥwac_n_taskiwin.txt
"usays,",NN,Aḥwac_n_taskiwin.txt
ur,NEG,Aḥwac_n_taskiwin.txt
illi,PRPR,Aḥwac_n_taskiwin.txt
mi,REL,Aḥwac_n_taskiwin.txt
"walan,",NN,Aḥwac_n_taskiwin.txt
ḥma,C,Aḥwac_n_taskiwin.txt
ad,PRPR,Aḥwac_n_taskiwin.txt
ssfldn,VB,Aḥwac_n_taskiwin.txt
i,S,Aḥwac_n_taskiwin.txt
bab,DT,Aḥwac_n_taskiwin.txt
n,S,Aḥwac_n_taskiwin.txt
umarg,NN,Aḥwac_n_taskiwin.txt
ismawn,NN,Aḥwac_n_taskiwin.txt
(amarir,PUNC,Aḥwac_n_taskiwin.txt
anḍḍam,NN,Aḥwac_n_taskiwin.txt
amdyaz,NN,Aḥwac_n_taskiwin.txt
anccad,ADJ,Aḥwac_n_taskiwin.txt
"…),",PUNC,Aḥwac_n_taskiwin.txt
macc,C,Aḥwac_n_taskiwin.txt
bab,DT,Aḥwac_n_taskiwin.txt
n,S,Aḥwac_n_taskiwin.txt
"wawal,",NN,Aḥwac_n_taskiwin.txt
iqqand,VB,Aḥwac_n_taskiwin.txt
ad,PRPR,Aḥwac_n_taskiwin.txt
gis,S_PP,Aḥwac_n_taskiwin.txt
ilint,VB,Aḥwac_n_taskiwin.txt
tmatarin,NN,Aḥwac_n_taskiwin.txt
lli,PUNC,Aḥwac_n_taskiwin.txt
ɣ,S,Aḥwac_n_taskiwin.txt
tuẓẓumt,NN,Aḥwac_n_taskiwin.txt
n,S,Aḥwac_n_taskiwin.txt
usays,NN,Aḥwac_n_taskiwin.txt
iṭṭf,VB,Aḥwac_n_taskiwin.txt
atig,NN,Aḥwac_n_taskiwin.txt
"iggutn,",VB,Aḥwac_n_taskiwin.txt
Ar,PRPR,Aḥwac_n_taskiwin.txt
ttinin,VB,Aḥwac_n_taskiwin.txt
is,INT,Aḥwac_n_taskiwin.txt
llan,VB,Aḥwac_n_taskiwin.txt
42,NUM,Aḥwac_n_taskiwin.txt
n,S,Aḥwac_n_taskiwin.txt
tmawit,NN,Aḥwac_n_taskiwin.txt
tasrdast,NN,Aḥwac_n_taskiwin.txt
gisn:,S_PP,Aḥwac_n_taskiwin.txt
Astara,NN,Aḥwac_n_taskiwin.txt
(Ntta,PUNC,Aḥwac_n_taskiwin.txt
a,VOC,Aḥwac_n_taskiwin.txt
s,S,Aḥwac_n_taskiwin.txt
zggurn),VB,Aḥwac_n_taskiwin.txt
Ajɣaymi,VOC,Aḥwac_n_taskiwin.txt
igwaln,VBP,Aḥwac_n_taskiwin.txt
Ssikl,NN,Aḥwac_n_taskiwin.txt
agʷal,VB,Aḥwac_n_taskiwin.txt
Awizimmr,NN,Aḥwac_n_taskiwin.txt
Assufɣ,NN,Aḥwac_n_taskiwin.txt
Skr,NN,Aḥwac_n_taskiwin.txt
s,S,Aḥwac_n_taskiwin.txt
sggrun),NN,Aḥwac_n_taskiwin.txt
Timatarin,NN,Aḥwac_n_taskiwin.txt
lli,REL,Aḥwac_n_taskiwin.txt
ittilin,VB,Aḥwac_n_taskiwin.txt
ɣ,S,Aḥwac_n_taskiwin.txt
umdyaz,NN,Aḥwac_n_taskiwin.txt
ɣ,S,Aḥwac_n_taskiwin.txt
llan,VB,Aḥwac_n_taskiwin.txt
inzitn.,NN,Aḥwac_n_taskiwin.txt
Ad,PRPR,Aḥwac_n_taskiwin.txt
ig,VB,Aḥwac_n_taskiwin.txt
bab,DT,Aḥwac_n_taskiwin.txt
n,S,Aḥwac_n_taskiwin.txt
tussna,NN,Aḥwac_n_taskiwin.txt
ig,VB,Aḥwac_n_taskiwin.txt
argaz,NN,Aḥwac_n_taskiwin.txt
mmi,ADV,Aḥwac_n_taskiwin.txt
izga,VB,Aḥwac_n_taskiwin.txt
ils.,NN,Aḥwac_n_taskiwin.txt
Ad,C,Aḥwac_n_taskiwin.txt
ig,VB,Aḥwac_n_taskiwin.txt
ils,VB,Aḥwac_n_taskiwin.txt
"nns,",DT,Aḥwac_n_taskiwin.txt
ingara,NN,Aḥwac_n_taskiwin.txt
d,C,Aḥwac_n_taskiwin.txt
wawal,NN,Aḥwac_n_taskiwin.txt
lli,REL,Aḥwac_n_taskiwin.txt
rad,PRPR,Aḥwac_n_taskiwin.txt
d,PROR,Aḥwac_n_taskiwin.txt
yall,VB,Aḥwac_n_taskiwin.txt
imnɣi,NN,Aḥwac_n_taskiwin.txt
ngr,S,Aḥwac_n_taskiwin.txt
d,C,Aḥwac_n_taskiwin.txt
Uṭṭalb,NN,Aḥwac_n_taskiwin.txt
lmẓuḍi,NN,Aḥwac_n_taskiwin.txt
willi,VB,Aḥwac_n_taskiwin.txt
bahra,ADV,Aḥwac_n_taskiwin.txt
ittawssann,VBP,Aḥwac_n_taskiwin.txt
ɣ,S,Aḥwac_n_taskiwin.txt
llan,VB,Aḥwac_n_taskiwin.txt
imdyazn,NN,Aḥwac_n_taskiwin.txt
ɣ,S,Aḥwac_n_taskiwin.txt
kigan,DT,Aḥwac_n_taskiwin.txt
n,S,Aḥwac_n_taskiwin.txt
tmnaḍin,NN,Aḥwac_n_taskiwin.txt
timaziɣin,NN,Aḥwac_n_taskiwin.txt
itt,VBP,Aḥwac_n_taskiwin.txt
nḍamn,VBP,Aḥwac_n_taskiwin.txt
s,S,Aḥwac_n_taskiwin.txt
umdyaz,NN,Aḥwac_n_taskiwin.txt
amaziɣ.,ADJ,Aḥwac_n_taskiwin.txt
Ɣ,S,Aḥwac_n_taskiwin.txt
uḍṛiṣ,NN,Aḥwac_n_taskiwin.txt
n,S,Aḥwac_n_taskiwin.txt
uḍṛiṣ,NN,Aḥwac_n_taskiwin.txt
ad,DT,Aḥwac_n_taskiwin.txt
s,S,Aḥwac_n_taskiwin.txt
wanaw,NN,Aḥwac_n_taskiwin.txt
lli,REL,Aḥwac_n_taskiwin.txt
bahra,ADV,Aḥwac_n_taskiwin.txt
ssnn,VB,Aḥwac_n_taskiwin.txt
n,S,Aḥwac_n_taskiwin.txt
twwuri,NN,Aḥwac_n_taskiwin.txt
d,C,Aḥwac_n_taskiwin.txt
"irzzutn,",NN,Aḥwac_n_taskiwin.txt
ḥma,C,Aḥwac_n_taskiwin.txt
a,VOC,Aḥwac_n_taskiwin.txt
nfk,VB,Aḥwac_n_taskiwin.txt
imann,NN,Aḥwac_n_taskiwin.txt
tmyurin,NN,Aḥwac_n_taskiwin.txt
n,S,Aḥwac_n_taskiwin.txt
umaziɣ.,NN,Aḥwac_n_taskiwin.txt
Ẓṛ,S,Aḥwac_n_taskiwin.txt
uggar,ADV,Aḥwac_n_taskiwin.txt
Aḥwac,NN,Aḥwac_n_taskiwin.txt
